Coreid,Record_basis,Order,Family,Genus,Species,type,year,month,Day,State,longitude,latitude,altitude,presence,mean.spring.temp,mean.winter.temp,mean.temp,precip.spring,precip.total,temp.var,precip.var,Domain,Bio,Climate_zone,date,julian,mean.T,mean.P,T_anm,P_anm,Region,BIO4,BIO7,BIO10,BIO11,BIO15,BIO16,BIO17,Probability
22998129,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2006,4,16,Maryland,-76.928,39.041,56,1,12.5,2.409,13.691,150.715,1043.528,8.196,72.171,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/4/16,106,12.52,1087.012,1.171,0.96,medium,8.196,23.701,24.547,4.175,72.171,506.989,54.001,0.38559
22998402,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2006,4,27,Maryland,-76.149,38.896,11,1,13.115,3.619,14.606,143.028,1370.762,8.017,81.893,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/4/27,117,13.582,1114.49,1.024,1.23,low,8.017,23.076,25.004,5.356,81.893,742.166,84.818,0.42683
22981447,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,4,1,Maryland,-76.867,39.203,124,1,10.172,2.248,12.469,316.902,1225.729,9.37,73.02,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/1,91,12.305,1115.05,0.164,1.099,medium,9.37,24.373,24.071,1.156,73.02,605.857,109.057,0.37012
22981512,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Maryland,-76.818,39.05,61,1,10.298,2.277,12.592,332.291,1168.746,9.404,58.135,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,12.502,1102.956,0.09,1.06,medium,9.404,24.591,24.189,1.2,58.135,507.925,100.822,0.38559
22981520,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Maryland,-76.812,39.052,49,1,10.193,2.241,12.502,330.936,1151.262,9.423,56.799,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,12.467,1107.641,0.035,1.039,medium,9.423,24.567,24.101,1.091,56.799,495.684,102.02,0.38559
22981573,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Maryland,-76.798,39.049,31,1,10.193,2.241,12.502,330.936,1151.262,9.423,56.799,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,12.467,1107.641,0.035,1.039,medium,9.423,24.567,24.101,1.091,56.799,495.684,102.02,0.38559
22981859,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Maryland,-76.806,39.061,44,1,10.193,2.241,12.502,330.936,1151.262,9.423,56.799,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,12.467,1107.641,0.035,1.039,medium,9.423,24.567,24.101,1.091,56.799,495.684,102.02,0.38559
22982057,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Maryland,-76.814,39.06,43,1,10.298,2.277,12.592,332.291,1168.746,9.404,58.135,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,12.502,1102.956,0.09,1.06,medium,9.404,24.591,24.189,1.2,58.135,507.925,100.822,0.38559
22982174,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Maryland,-76.82,39.056,61,1,10.298,2.277,12.592,332.291,1168.746,9.404,58.135,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,12.502,1102.956,0.09,1.06,medium,9.404,24.591,24.189,1.2,58.135,507.925,100.822,0.38559
22982400,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,27,Maryland,-76.807,39.075,69,1,10.173,2.278,12.579,333.154,1207.374,9.449,59.149,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/27,147,12.533,1114.977,0.046,1.083,medium,9.449,24.585,24.189,1.156,59.149,538.617,106.321,0.38559
23029877,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,18,North Carolina,-82.438,35.609,683,1,12.582,4.353,13.28,226.342,857.076,7.367,43.57,Appalachians,Mixed-Humid,Mixed-warm,2008/4/18,109,13.447,1084.613,-0.167,0.79,low,7.367,19.736,22.507,4.915,43.57,334.97,103.328,0.4328
23029922,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,18,North Carolina,-82.453,35.619,687,1,12.582,4.353,13.28,226.342,857.076,7.367,43.57,Appalachians,Mixed-Humid,Mixed-warm,2008/4/18,109,13.447,1084.613,-0.167,0.79,low,7.367,19.736,22.507,4.915,43.57,334.97,103.328,0.4328
23031092,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,16,Delaware,-75.645,39.813,75,1,10.725,0.245,11.994,293.092,1103.323,8.761,41.452,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/16,107,11.768,1159.199,0.226,0.952,medium,8.761,23.546,23.076,1.496,41.452,427.286,138.743,0.42996
23032245,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2007,5,4,Maryland,-76.422,38.389,35,1,13,4.799,14.853,202.999,764.026,9.05,41.264,Mid Atlantic,Mixed-Humid,Mixed-warm,2007/5/4,124,14.248,1089.665,0.605,0.701,low,9.05,26.523,25.158,3.618,41.264,284.535,90.102,0.43283
23032705,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,27,Maryland,-76.404,38.389,33,1,13.293,3.417,14.661,289.466,989.273,8.244,53.514,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/27,118,14.248,1089.665,0.413,0.908,low,8.244,21.896,24.98,4.855,53.514,444.184,107.594,0.43283
23032744,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2007,5,4,Maryland,-76.404,38.387,33,1,13,4.799,14.853,202.999,764.026,9.05,41.264,Mid Atlantic,Mixed-Humid,Mixed-warm,2007/5/4,124,14.248,1089.665,0.605,0.701,low,9.05,26.523,25.158,3.618,41.264,284.535,90.102,0.43283
23032855,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2007,5,4,Maryland,-76.425,38.388,35,1,13,4.799,14.853,202.999,764.026,9.05,41.264,Mid Atlantic,Mixed-Humid,Mixed-warm,2007/5/4,124,14.248,1089.665,0.605,0.701,low,9.05,26.523,25.158,3.618,41.264,284.535,90.102,0.43283
23033973,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,5,8,Delaware,-75.645,39.813,75,1,10.725,0.245,11.994,293.092,1103.323,8.761,41.452,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/5/8,129,11.768,1159.199,0.226,0.952,medium,8.761,23.546,23.076,1.496,41.452,427.286,138.743,0.42996
23034141,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,5,8,Delaware,-75.594,39.805,100,1,11.046,0.64,12.334,290.418,1122.072,8.807,39.715,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/5/8,129,11.984,1162.06,0.35,0.966,medium,8.807,23.683,23.537,1.815,39.715,420.565,146.859,0.42996
22969577,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,14,Maryland,-76.822,38.408,44,1,12.298,1.715,13.061,381.013,1575.607,8.885,37.19,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/14,104,13.397,1113.404,-0.336,1.415,low,8.885,25.561,23.64,1.198,37.19,569.209,208.246,0.42554
22969658,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,16,Maryland,-76.807,39.046,48,1,10.856,0.027,11.906,337.741,1657.597,9.445,38.426,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/16,106,12.467,1107.641,-0.561,1.497,medium,9.445,27.071,23.23,-0.506,38.426,629.719,233.081,0.38559
22970051,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,5,1,Maryland,-76.815,39.04,62,1,10.935,0.103,11.99,339.865,1639.434,9.424,36.673,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/1,121,12.502,1102.956,-0.512,1.486,medium,9.424,27.103,23.302,-0.395,36.673,603.608,227.729,0.38559
22970222,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2001,5,1,Maryland,-76.807,38.969,57,1,11.391,4.058,12.732,275.803,919.256,8.431,59.749,Mid Atlantic,Mixed-Humid,Mixed-warm,2001/5/1,121,12.577,1103.84,0.155,0.833,low,8.431,25.407,23.185,2.458,59.749,408.385,77.536,0.38559
22970263,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2001,5,28,West Virginia,-78.458,39.335,326,1,9.896,3.232,11.246,241.494,852.259,8.139,62.265,Mid Atlantic,Cold,Cold,2001/5/28,148,11.033,971.517,0.213,0.877,medium,8.139,24.143,21.237,1.119,62.265,400.778,70.557,0.37689
22970339,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,20,Maryland,-76.673,38.904,13,1,11.173,0.568,12.367,345.445,1661.498,9.354,28.322,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/20,110,12.882,1098.001,-0.515,1.513,low,9.354,26.75,23.502,0.031,28.322,559.096,269.161,0.38559
22970465,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,22,Maryland,-76.772,39.028,37,1,10.856,0.027,11.906,337.741,1657.597,9.445,38.426,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/22,112,12.467,1107.641,-0.561,1.497,medium,9.445,27.071,23.23,-0.506,38.426,629.719,233.081,0.38559
22970590,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,3,Maryland,-76.804,39.06,44,1,10.856,0.027,11.906,337.741,1657.597,9.445,38.426,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,12.467,1107.641,-0.561,1.497,medium,9.445,27.071,23.23,-0.506,38.426,629.719,233.081,0.38559
22970593,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,3,25,Maryland,-76.819,39.054,61,1,10.935,0.103,11.99,339.865,1639.434,9.424,36.673,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/3/25,84,12.502,1102.956,-0.512,1.486,medium,9.424,27.103,23.302,-0.395,36.673,603.608,227.729,0.38559
22971282,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,4,Virginia,-78.612,38.135,214,1,12.507,1.717,12.778,442.131,1834.009,8.626,41.975,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/4,94,13.578,1097.979,-0.8,1.67,low,8.626,24.847,23.083,1.098,41.975,704.584,255.674,0.42335
22971661,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,5,12,Virginia,-78.612,38.135,214,1,12.507,1.717,12.778,442.131,1834.009,8.626,41.975,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/12,132,13.578,1097.979,-0.8,1.67,low,8.626,24.847,23.083,1.098,41.975,704.584,255.674,0.42335
22971838,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,5,12,Virginia,-78.61,38.135,214,1,12.507,1.717,12.778,442.131,1834.009,8.626,41.975,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/12,132,13.578,1097.979,-0.8,1.67,low,8.626,24.847,23.083,1.098,41.975,704.584,255.674,0.42335
22971864,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,24,Virginia,-78.515,38.01,134,1,12.548,1.858,12.781,452.655,1919.5,8.512,44.604,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.697,1144.554,-0.916,1.677,low,8.512,24.456,22.872,1.208,44.604,764.96,242.72,0.38208
22971902,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,22,Virginia,-78.493,38.091,164,1,12.55,1.799,12.817,435.471,1832.191,8.615,39.72,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/22,112,13.672,1109.025,-0.855,1.652,low,8.615,24.821,23.095,1.151,39.72,689.967,262.073,0.36631
22971951,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,24,Virginia,-78.493,38.091,164,1,12.55,1.799,12.817,435.471,1832.191,8.615,39.72,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.672,1109.025,-0.855,1.652,low,8.615,24.821,23.095,1.151,39.72,689.967,262.073,0.36631
22972081,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,15,Virginia,-78.447,38.065,125,1,12.533,1.735,12.816,428.582,1812.253,8.645,41.806,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/15,105,13.642,1093.202,-0.826,1.658,low,8.645,24.904,23.141,1.122,41.806,699.915,252.952,0.36631
22972328,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,22,Virginia,-78.433,38.067,124,1,12.474,1.598,12.737,422.629,1807.795,8.68,43.101,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/22,112,13.488,1091.709,-0.751,1.656,low,8.68,24.947,23.101,1,43.101,710.835,248.766,0.36631
22972487,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,22,Virginia,-78.505,38.025,149,1,12.64,1.914,12.877,448.237,1875.716,8.568,40.571,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/22,112,13.73,1136.179,-0.853,1.651,low,8.568,24.654,23.067,1.229,40.571,707.926,255.385,0.38208
22972529,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,29,Virginia,-78.685,38.187,294,1,12.369,1.406,12.611,459.215,1886.082,8.66,42.139,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/29,119,13.373,1130.615,-0.762,1.668,low,8.66,24.888,22.937,0.853,42.139,730.192,257.901,0.42335
22972700,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,3,Virginia,-78.447,38.046,120,1,12.596,1.824,12.84,439.691,1873.973,8.58,44.883,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.631,1121.438,-0.791,1.671,low,8.58,24.611,23.04,1.198,44.883,745.976,245.364,0.38208
22972871,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2003,4,24,Virginia,-78.485,38.05,158,1,12.64,1.914,12.877,448.237,1875.716,8.568,40.571,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.73,1136.179,-0.853,1.651,low,8.568,24.654,23.067,1.229,40.571,707.926,255.385,0.38208
22988306,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,28,West Virginia,-78.448,39.268,257,1,9.105,1.185,11.443,226.959,851.831,9.291,57.236,Mid Atlantic,Cold,Cold,2005/5/28,148,11.377,948.557,0.066,0.898,medium,9.291,24.84,22.961,0.338,57.236,389.344,89.982,0.37689
22988787,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,30,West Virginia,-78.517,39.233,367,1,8.805,0.891,11.067,222.093,854.182,9.15,57.41,Mid Atlantic,Cold,Cold,2005/5/30,150,11.057,956.897,0.01,0.893,medium,9.15,24.571,22.408,0.099,57.41,393.513,94.833,0.37689
22988904,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,30,West Virginia,-78.547,39.216,427,1,8.423,0.709,10.662,217.883,845.151,8.967,61.393,Mid Atlantic,Cold,Cold,2005/5/30,150,10.745,951.856,-0.083,0.888,medium,8.967,24.153,21.788,-0.109,61.393,398.522,77.953,0.39565
22988908,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,30,West Virginia,-78.539,39.213,425,1,8.423,0.709,10.662,217.883,845.151,8.967,61.393,Mid Atlantic,Cold,Cold,2005/5/30,150,10.745,951.856,-0.083,0.888,medium,8.967,24.153,21.788,-0.109,61.393,398.522,77.953,0.39565
22988929,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,30,West Virginia,-78.478,39.278,351,1,8.991,1.022,11.326,239.495,866.26,9.343,55.226,Mid Atlantic,Cold,Cold,2005/5/30,150,11.157,961.365,0.169,0.901,medium,9.343,24.99,22.897,0.163,55.226,383.24,98.703,0.37689
22988933,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,30,West Virginia,-78.496,39.259,361,1,8.805,0.891,11.067,222.093,854.182,9.15,57.41,Mid Atlantic,Cold,Cold,2005/5/30,150,11.057,956.897,0.01,0.893,medium,9.15,24.571,22.408,0.099,57.41,393.513,94.833,0.37689
22988958,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,28,West Virginia,-78.45,39.275,269,1,8.991,1.022,11.326,239.495,866.26,9.343,55.226,Mid Atlantic,Cold,Cold,2005/5/28,148,11.157,961.365,0.169,0.901,medium,9.343,24.99,22.897,0.163,55.226,383.24,98.703,0.37689
22988967,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,28,West Virginia,-78.446,39.282,269,1,8.991,1.022,11.326,239.495,866.26,9.343,55.226,Mid Atlantic,Cold,Cold,2005/5/28,148,11.157,961.365,0.169,0.901,medium,9.343,24.99,22.897,0.163,55.226,383.24,98.703,0.37689
23023326,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,9,West Virginia,-77.793,39.296,113,1,10.923,0.314,11.781,421.237,1124.153,8.568,44.29,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/9,100,12.276,998.282,-0.495,1.126,medium,8.568,22.475,22.484,1.365,44.29,440.422,136.082,0.40228
23023402,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,23,West Virginia,-77.783,39.299,108,1,10.923,0.314,11.781,421.237,1124.153,8.568,44.29,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/23,114,12.276,998.282,-0.495,1.126,medium,8.568,22.475,22.484,1.365,44.29,440.422,136.082,0.40228
23023472,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,12,West Virginia,-82.196,38.289,197,1,11.984,1.115,12.447,340.517,1106.243,8.696,46.335,Appalachians,Mixed-Humid,Mixed-warm,2008/4/12,103,12.84,1131.399,-0.393,0.978,low,8.696,22.865,22.673,1.748,46.335,407.475,105.923,0.4328
23024122,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,9,West Virginia,-77.783,39.299,108,1,10.923,0.314,11.781,421.237,1124.153,8.568,44.29,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/9,100,12.276,998.282,-0.495,1.126,medium,8.568,22.475,22.484,1.365,44.29,440.422,136.082,0.40228
23027590,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,18,North Carolina,-82.452,35.616,676,1,12.582,4.353,13.28,226.342,857.076,7.367,43.57,Appalachians,Mixed-Humid,Mixed-warm,2008/4/18,109,13.447,1084.613,-0.167,0.79,low,7.367,19.736,22.507,4.915,43.57,334.97,103.328,0.4328
23027663,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,18,North Carolina,-82.445,35.603,674,1,12.438,4.026,13.07,202.226,790.129,7.481,45.798,Appalachians,Mixed-Humid,Mixed-warm,2008/4/18,109,13.115,1056.57,-0.045,0.748,low,7.481,20.273,22.429,4.619,45.798,320.983,104.188,0.4328
23027778,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2008,4,18,North Carolina,-82.449,35.615,677,1,12.582,4.353,13.28,226.342,857.076,7.367,43.57,Appalachians,Mixed-Humid,Mixed-warm,2008/4/18,109,13.447,1084.613,-0.167,0.79,low,7.367,19.736,22.507,4.915,43.57,334.97,103.328,0.4328
22989740,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,4,12,Maryland,-76.675,38.877,12,1,10.645,2.886,13.092,345.646,1072.347,9.362,46.74,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/12,102,12.938,1096.283,0.154,0.978,low,9.362,24.536,24.551,1.766,46.74,412.249,111.094,0.38559
22989759,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,8,West Virginia,-77.839,39.525,123,1,10.002,1.685,12.255,275.32,963.874,9.573,65.947,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/8,128,11.925,1000.083,0.33,0.964,medium,9.573,25.564,24.08,0.672,65.947,463.688,73.784,0.42243
22989763,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,4,14,Maryland,-76.928,39.031,40,1,10.543,2.527,12.87,325.026,1166.623,9.372,64.055,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.52,1087.012,0.35,1.073,medium,9.372,24.442,24.467,1.55,64.055,530.022,87.881,0.38559
22990054,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,4,14,Maryland,-76.841,39.033,45,1,10.298,2.277,12.592,332.291,1168.746,9.404,58.135,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.502,1102.956,0.09,1.06,medium,9.404,24.591,24.189,1.2,58.135,507.925,100.822,0.38559
22990070,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,4,11,Maryland,-76.678,38.9,18,1,10.584,2.813,13.021,349.022,1068.815,9.386,48.002,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/11,101,12.882,1098.001,0.139,0.973,low,9.386,24.51,24.483,1.675,48.002,420.952,109.717,0.38559
22990414,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,1,Maryland,-76.678,38.9,18,1,10.584,2.813,13.021,349.022,1068.815,9.386,48.002,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/1,121,12.882,1098.001,0.139,0.973,low,9.386,24.51,24.483,1.675,48.002,420.952,109.717,0.38559
22990425,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,4,7,Maryland,-75.772,39.11,26,1,10.684,3.05,13.066,370.673,1177.726,9.413,49.921,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/7,97,12.944,1117.257,0.122,1.054,medium,9.413,24.567,24.604,1.605,49.921,467.031,116.131,0.42683
22990537,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,3,22,Maryland,-76.873,39.035,56,1,10.363,2.405,12.703,330.652,1177.102,9.391,60.809,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/3/22,81,12.499,1093.941,0.204,1.076,medium,9.391,24.523,24.295,1.355,60.809,524.714,95.913,0.38559
22990636,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,8,West Virginia,-77.841,39.519,135,1,9.959,1.729,12.212,279.629,937.979,9.527,65.643,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/8,128,11.934,997.856,0.278,0.94,medium,9.527,25.415,23.991,0.698,65.643,446.074,65.589,0.42243
22990869,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,8,West Virginia,-77.839,39.526,123,1,10.002,1.685,12.255,275.32,963.874,9.573,65.947,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/8,128,11.925,1000.083,0.33,0.964,medium,9.573,25.564,24.08,0.672,65.947,463.688,73.784,0.42243
22993590,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,30,West Virginia,-78.459,39.332,354,1,8.914,1.033,11.332,252.64,871.691,9.346,52.577,Mid Atlantic,Cold,Cold,2005/5/30,150,11.033,971.517,0.299,0.897,medium,9.346,24.857,22.811,0.187,52.577,371.841,99.407,0.37689
22994076,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Maryland,-77.169,38.967,31,1,10.887,3.427,13.52,381.624,1183.725,9.389,65.683,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,13.318,1098.378,0.202,1.078,low,9.389,24.331,25.073,2.353,65.683,539.554,101.513,0.42069
22994150,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Virginia,-77.145,38.961,47,1,10.644,3.227,13.405,364.557,1172.188,9.488,68.411,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,13.188,1110.026,0.217,1.056,low,9.488,24.622,25.071,2.163,68.411,538.379,104.479,0.38559
22994203,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,5,10,Virginia,-77.15,38.963,47,1,10.887,3.427,13.52,381.624,1183.725,9.389,65.683,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/10,130,13.318,1098.378,0.202,1.078,low,9.389,24.331,25.073,2.353,65.683,539.554,101.513,0.38559
22994286,Preserved Specimen,Hymenoptera,Andrenidae,Andrena,Andrena_violae,Specialist,2005,4,12,Virginia,-77.145,38.961,47,1,10.644,3.227,13.405,364.557,1172.188,9.488,68.411,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/12,102,13.188,1110.026,0.217,1.056,low,9.488,24.622,25.071,2.163,68.411,538.379,104.479,0.38559
